id_reserva,id_cliente,data_checkin,data_checkout,valor_total
1736,3857,2023-10-02,2024-03-08,6794.47
1737,3674,2024-05-03,2024-05-15,929.0
1738,2461,2024-02-28,2024-08-03,9845.57
1739,791,2024-04-03,2024-07-21,4747.56
1740,3025,2024-09-19,2024-09-23,9511.82
1741,3915,2024-08-13,2024-08-29,1146.59
1742,1612,2023-10-07,2024-01-08,7569.6
1743,1917,2024-03-17,2024-07-06,4312.2
1744,2165,2024-08-21,2024-10-02,3586.24
1745,3881,2024-04-15,2024-05-04,3760.89
1746,1935,2023-10-17,2023-11-15,4918.94
1747,3379,2024-09-13,2024-09-15,3836.53
1748,4274,2024-03-12,2024-03-27,3756.0
1749,793,2024-01-29,2024-06-17,1404.3
1750,3261,2024-02-14,2024-04-10,9552.38
1751,1927,2023-10-09,2024-09-16,6158.69
1752,2931,2024-02-26,2024-09-07,9036.69
1753,3008,2024-05-09,2024-07-15,1771.78
1754,2366,2024-03-31,2024-05-15,2611.66
1755,4293,2024-01-26,2024-09-02,5439.27
1756,2394,2024-07-22,2024-09-16,1830.83
1757,4210,2024-06-05,2024-09-15,3100.54
1758,1840,2024-01-05,2024-01-18,4171.22
1759,1952,2023-10-07,2024-05-18,8748.18
1760,3614,2024-07-28,2024-09-09,7589.84
1761,3176,2024-08-27,2024-09-06,6419.33
1762,2828,2024-01-29,2024-02-13,2296.46
1763,4617,2023-10-29,2024-04-16,7398.98
1764,435,2024-01-10,2024-02-23,1556.0
1765,1885,2024-06-24,2024-09-22,8871.11
1766,3627,2024-09-13,2024-09-26,6872.41
1767,3948,2024-01-26,2024-07-30,8922.84
1768,2050,2024-07-07,2024-10-05,4784.64
1769,4662,2024-05-22,2024-10-03,6078.58
1770,1713,2024-03-17,2024-07-01,5611.68
1771,3981,2024-01-23,2024-04-15,6265.74
1772,2234,2023-09-27,2023-12-01,4043.3
1773,707,2024-07-25,2024-09-30,8217.34
1774,1887,2024-03-13,2024-09-10,1784.01
1775,2453,2024-02-03,2024-09-03,3721.17
1776,4160,2024-02-27,2024-09-11,8575.62
1777,1013,2024-02-20,2024-06-26,2943.69
1778,840,2024-01-19,2024-03-11,7744.37
1779,609,2024-05-20,2024-06-20,5516.21
1780,3937,2023-12-22,2024-01-26,3736.34
1781,3867,2024-03-19,2024-03-30,9485.99
1782,63,2024-01-24,2024-08-06,2551.22
1783,2935,2024-09-26,2024-10-06,8061.82
1784,2531,2023-12-24,2024-03-09,9137.32
1785,4763,2024-04-21,2024-08-05,8849.36
1786,3922,2024-08-21,2024-09-25,6161.28
1787,2872,2024-07-09,2024-07-15,1890.36
1788,3365,2024-07-01,2024-08-08,4604.1
1789,3296,2024-02-17,2024-04-24,5017.54
1790,251,2024-06-25,2024-07-24,5188.1
1791,2076,2024-08-19,2024-09-29,5360.58
1792,3725,2023-11-30,2024-04-15,8875.45
1793,1520,2024-01-09,2024-08-08,3996.3
1794,4513,2024-02-17,2024-09-13,2755.92
1795,1899,2024-05-29,2024-08-18,7479.01
1796,1870,2024-08-25,2024-09-08,2766.2
1797,4774,2024-01-31,2024-09-02,8026.18
1798,1398,2024-02-12,2024-07-26,5260.52
1799,2555,2024-05-17,2024-07-26,4320.27
1800,3590,2024-05-06,2024-08-17,8342.49
1801,485,2024-09-11,2024-09-12,4712.05
1802,1834,2024-02-08,2024-09-17,1207.52
1803,892,2024-07-07,2024-07-18,2168.42
1804,4012,2024-02-20,2024-09-13,4553.32
1805,3379,2024-05-24,2024-08-30,7452.15
1806,4589,2024-06-08,2024-07-17,5827.65
1807,2062,2024-05-24,2024-07-16,6038.99
1808,1960,2023-11-27,2024-03-13,7671.3
1809,2895,2024-03-15,2024-04-26,7668.72
1810,3402,2024-03-11,2024-08-10,1880.58
1811,1882,2024-05-01,2024-05-03,8555.63
1812,1818,2024-07-31,2024-09-07,8025.57
1813,1067,2023-11-23,2024-07-28,6368.59
1814,3310,2024-03-27,2024-05-30,1995.57
1815,3252,2024-06-05,2024-09-02,9376.23
1816,4650,2024-06-16,2024-08-13,9992.07
1817,3802,2024-03-02,2024-07-31,5814.54
1818,2696,2023-11-17,2023-12-17,8459.49
1819,4200,2024-02-24,2024-04-16,3533.64
1820,2730,2024-07-06,2024-08-08,6403.27
1821,2480,2024-06-21,2024-09-26,6358.34
1822,3259,2024-07-15,2024-09-15,1124.21
1823,2390,2024-05-29,2024-09-30,5765.18
1824,2396,2024-06-20,2024-06-26,8161.6
1825,1607,2024-08-22,2024-09-06,6778.63
1826,1806,2024-05-13,2024-08-03,8900.97
1827,1406,2024-08-16,2024-09-03,6804.78
1828,1433,2024-04-12,2024-06-04,5543.17
1829,1564,2024-02-03,2024-05-08,8606.19
1830,3031,2023-11-23,2024-07-17,7051.54
1831,4343,2024-06-22,2024-09-19,163.08
1832,4744,2024-08-10,2024-10-03,1444.18
1833,4873,2024-08-18,2024-10-06,113.24
1834,1018,2023-11-07,2023-12-24,9662.72
1835,4086,2024-07-10,2024-08-11,7361.08
1836,3744,2024-06-10,2024-06-16,2928.75
1837,3163,2024-05-03,2024-09-14,6161.68
1838,3598,2023-10-21,2024-04-22,5214.73
1839,69,2024-01-26,2024-09-30,6665.38
1840,4051,2024-04-02,2024-06-27,8285.11
1841,826,2024-05-13,2024-05-30,4873.67
1842,1941,2024-07-01,2024-10-02,3968.24
1843,2745,2023-10-10,2024-02-27,4819.17
1844,2399,2024-03-22,2024-06-20,5318.64
1845,2210,2024-01-19,2024-09-22,4884.99
1846,922,2024-04-02,2024-08-18,8436.73
1847,1120,2024-07-24,2024-10-04,8707.49
1848,3936,2024-03-18,2024-06-19,2292.66
1849,1703,2023-11-11,2024-08-21,4544.24
1850,3983,2023-12-30,2024-05-14,8888.88
1851,27,2024-05-19,2024-08-18,7242.02
1852,4258,2024-01-15,2024-03-17,7354.31
1853,4576,2023-10-13,2024-06-08,8311.25
1854,379,2024-05-17,2024-09-04,4097.84
1855,2710,2024-07-06,2024-08-12,2934.81
1856,21,2024-07-01,2024-07-20,8459.29
1857,2101,2023-12-27,2024-03-26,7040.32
1858,958,2024-03-21,2024-06-16,7788.91
1859,1094,2024-01-20,2024-07-24,7654.72
1860,4250,2024-07-31,2024-09-02,1054.33
1861,231,2024-06-20,2024-09-07,3240.43
1862,2758,2023-10-19,2024-07-18,3998.03
1863,1013,2023-11-07,2023-12-04,3668.15
1864,1313,2024-06-28,2024-09-23,9229.16
1865,4609,2024-08-24,2024-10-01,3402.71
1866,590,2024-02-02,2024-09-08,471.48
1867,1296,2024-02-09,2024-04-19,408.68
1868,1219,2024-01-27,2024-05-08,5967.18
1869,594,2024-08-07,2024-08-07,5748.24
1870,1669,2024-07-04,2024-08-26,5543.07
1871,1171,2024-04-09,2024-07-23,9939.39
1872,3246,2024-03-02,2024-04-10,406.83
1873,2905,2023-11-27,2024-04-18,5733.11
1874,711,2024-01-27,2024-09-08,7391.81
1875,3961,2024-03-10,2024-04-13,201.61
1876,1797,2024-06-16,2024-10-02,1062.06
1877,1450,2024-02-09,2024-06-21,5906.44
1878,4902,2023-11-25,2024-01-18,643.12
1879,4650,2023-12-04,2023-12-18,3946.14
1880,386,2024-03-28,2024-07-04,3902.32
1881,4430,2024-06-03,2024-09-15,5629.92
1882,3679,2023-11-12,2024-02-02,2409.38
1883,2847,2023-10-10,2023-10-15,6182.85
1884,131,2024-08-17,2024-09-12,5568.95
1885,1373,2024-03-04,2024-03-30,9029.71
1886,1456,2024-02-17,2024-08-30,7569.3
1887,431,2023-12-05,2024-03-12,7136.88
1888,3619,2023-10-03,2024-07-29,8772.9
1889,2758,2024-03-20,2024-05-09,5624.56
1890,2987,2024-06-08,2024-09-19,1859.73
1891,1340,2024-09-05,2024-09-11,225.41
1892,2672,2024-03-15,2024-05-02,7750.99
1893,338,2024-06-04,2024-09-21,1982.03
1894,3277,2024-08-18,2024-08-31,636.02
1895,2850,2023-12-05,2024-06-27,3691.31
1896,4149,2024-02-08,2024-05-11,6119.46
1897,1365,2024-02-12,2024-09-07,7153.0
1898,3840,2024-04-07,2024-10-01,2290.21
1899,4960,2024-05-23,2024-08-27,4201.85
1900,4828,2024-03-24,2024-09-22,300.26
1901,4472,2023-11-05,2023-12-06,7922.9
1902,986,2023-10-16,2023-11-19,1795.6
1903,4288,2024-04-14,2024-09-28,4255.94
1904,1381,2024-09-22,2024-09-28,7890.78
1905,2206,2024-06-02,2024-10-04,9045.63
1906,3496,2023-12-23,2024-03-05,2202.67
1907,1907,2023-10-09,2024-02-10,2383.75
1908,2786,2023-11-02,2024-07-12,9492.22
1909,3005,2024-08-13,2024-08-23,8171.11
1910,1332,2023-10-05,2024-01-09,5970.5
1911,4943,2024-09-15,2024-09-17,8144.67
1912,4086,2024-08-21,2024-09-14,5974.91
1913,4950,2024-05-22,2024-07-25,802.71
1914,3006,2024-08-08,2024-09-07,7390.19
1915,4351,2024-06-01,2024-06-06,9690.39
1916,2741,2024-03-03,2024-08-04,6950.63
1917,1446,2024-03-01,2024-04-25,8360.3
1918,4821,2024-05-24,2024-09-11,3959.48
1919,4758,2024-03-15,2024-05-16,1774.13
1920,2894,2024-07-19,2024-09-19,2375.86
1921,4353,2023-10-25,2024-04-25,8816.99
1922,4364,2024-03-18,2024-06-18,8266.73
1923,4056,2024-02-21,2024-09-05,5971.68
1924,2648,2024-09-13,2024-09-23,2142.89
1925,4972,2024-01-24,2024-05-25,3999.03
1926,3041,2024-06-10,2024-09-16,6212.21
1927,4634,2024-04-05,2024-07-26,7259.62
1928,2569,2023-11-02,2024-09-30,9816.77
1929,494,2024-01-30,2024-08-12,7406.72
1930,4505,2024-04-19,2024-06-06,3368.16
1931,3746,2024-05-07,2024-08-09,9343.91
1932,164,2024-01-06,2024-05-14,835.44
1933,2903,2024-01-13,2024-08-12,9403.85
1934,774,2024-08-17,2024-08-21,112.08
1935,4372,2024-03-11,2024-04-11,9925.8
1936,3628,2024-05-13,2024-05-21,2029.73
1937,4726,2023-10-21,2024-03-24,6656.99
1938,28,2024-02-09,2024-03-02,8510.39
1939,1228,2023-12-19,2024-08-05,4983.36
1940,3157,2023-12-10,2024-04-28,5431.59
1941,935,2024-03-16,2024-04-08,440.84
1942,3374,2024-09-26,2024-10-04,1878.1
1943,2681,2023-11-30,2024-02-12,1728.73
1944,1210,2024-09-09,2024-09-11,5823.69
1945,2358,2024-04-15,2024-05-26,7898.03
1946,1782,2024-04-15,2024-04-22,3296.21
1947,2986,2024-07-12,2024-09-20,8470.93
1948,2016,2024-09-16,2024-10-04,592.69
1949,3558,2024-05-08,2024-05-08,2216.97
1950,2674,2024-09-13,2024-09-24,2784.25
1951,1725,2023-12-11,2024-05-23,4585.38
1952,2510,2024-03-12,2024-08-25,7971.61
1953,3017,2024-04-12,2024-05-26,9203.54
1954,4506,2024-05-11,2024-07-22,1351.28
1955,275,2024-05-24,2024-07-17,6831.21
1956,3651,2023-11-07,2024-06-05,4148.44
1957,1161,2024-06-23,2024-07-10,3589.43
1958,2786,2024-06-14,2024-08-14,6880.95
1959,916,2023-11-10,2024-08-26,6670.41
1960,2046,2024-05-04,2024-06-12,5659.42
1961,4279,2023-10-13,2024-01-16,6286.78
1962,2763,2023-10-03,2024-02-02,6062.3
1963,1876,2024-04-10,2024-09-25,878.72
1964,1324,2023-11-20,2023-12-26,9744.2
1965,2596,2024-08-16,2024-09-09,7016.59
1966,930,2024-06-01,2024-07-23,6644.03
1967,2933,2024-01-07,2024-04-27,2187.68
1968,3337,2024-05-22,2024-06-16,2555.25
1969,475,2023-10-25,2024-09-22,2469.05
1970,3798,2024-03-14,2024-08-03,5632.8
1971,1024,2024-01-01,2024-06-19,2292.04
1972,671,2023-10-01,2024-02-25,4837.12
1973,182,2024-05-19,2024-09-02,1668.04
1974,1079,2024-04-13,2024-06-03,3776.03
1975,1053,2023-10-22,2024-07-26,526.8
1976,3608,2024-08-28,2024-09-01,1205.66
1977,3851,2023-10-04,2024-03-11,6358.42
1978,1633,2024-06-08,2024-07-21,6819.58
1979,166,2024-05-03,2024-05-07,343.94
1980,1654,2024-06-19,2024-09-14,1550.38
1981,1911,2024-02-24,2024-07-07,8511.37
1982,1389,2023-10-28,2023-12-16,8102.78
1983,4353,2024-05-05,2024-07-25,3069.21
1984,2995,2024-01-28,2024-07-29,8568.8
1985,491,2024-09-18,2024-09-22,863.91
1986,2228,2023-12-15,2024-01-14,7633.96
1987,1233,2023-11-04,2024-02-22,1256.0
1988,1960,2024-08-13,2024-08-23,7314.65
1989,1500,2023-10-10,2024-04-02,189.26
1990,1145,2024-08-05,2024-09-13,3075.59
1991,4734,2024-07-05,2024-08-21,3955.84
1992,3502,2024-09-06,2024-09-27,7662.3
1993,854,2024-01-18,2024-01-21,5619.75
1994,4731,2024-09-26,2024-09-27,3872.02
1995,2220,2024-04-30,2024-06-22,174.16
1996,2885,2024-09-20,2024-09-27,2243.86
1997,1171,2024-07-26,2024-08-18,2498.63
1998,4001,2024-04-15,2024-05-24,7316.49
1999,1696,2023-11-06,2024-05-04,5214.78
2000,1798,2024-08-25,2024-09-06,7753.55
2001,3932,2023-11-11,2024-02-01,7946.58
2002,2533,2023-11-23,2024-04-30,2120.98
2003,60,2024-07-28,2024-10-01,4572.65
2004,3107,2024-08-16,2024-08-21,8533.01
2005,2132,2024-03-31,2024-05-19,6231.92
2006,1095,2024-02-23,2024-09-10,3354.8
2007,4763,2023-10-25,2024-03-31,6645.04
2008,2853,2023-12-16,2024-02-13,3326.66
2009,816,2023-12-31,2024-03-03,7137.95
2010,994,2024-07-03,2024-09-24,743.6
2011,3120,2024-09-06,2024-09-26,7338.77
2012,2453,2023-12-19,2024-04-03,5112.51
2013,941,2023-10-03,2024-03-13,6388.89
2014,3653,2023-11-22,2024-09-17,9274.3
2015,3848,2023-11-09,2024-04-10,6216.48
2016,1940,2024-02-05,2024-02-15,1659.35
2017,4586,2024-01-20,2024-02-29,6542.84
2018,2911,2024-02-09,2024-07-29,300.87
2019,3320,2024-05-15,2024-06-24,2805.68
2020,989,2024-04-10,2024-06-29,6585.74
2021,430,2024-06-10,2024-07-12,2089.69
2022,2945,2023-10-10,2024-03-24,8730.99
2023,724,2024-03-16,2024-07-06,9122.26
2024,2570,2024-04-07,2024-08-27,6128.06
2025,1121,2023-11-04,2024-06-04,9689.49
2026,3822,2023-12-26,2024-05-16,5161.61
2027,1912,2024-07-01,2024-07-17,3364.91
2028,366,2023-12-14,2024-01-17,6050.41
2029,1643,2023-10-27,2024-08-07,4481.16
2030,2835,2023-11-16,2024-02-17,1032.97
2031,181,2024-08-23,2024-10-04,5647.51
2032,1160,2023-09-29,2024-07-14,3255.75
2033,4896,2024-07-13,2024-07-23,2680.41
2034,4557,2024-09-06,2024-09-13,1243.41
2035,1033,2023-10-18,2024-07-03,4613.16
2036,4626,2024-08-07,2024-09-10,387.03
2037,179,2024-04-15,2024-06-06,5916.04
2038,4896,2023-10-06,2024-03-30,1697.9
2039,2303,2024-05-06,2024-08-22,1827.38
2040,1275,2024-01-07,2024-03-01,9541.28
2041,2146,2024-06-24,2024-09-05,3925.31
2042,4437,2023-10-14,2024-10-01,121.34
2043,4680,2024-06-19,2024-07-10,3578.11
2044,2366,2023-12-29,2024-02-02,5468.8
2045,3940,2024-06-07,2024-09-26,1893.38
2046,1548,2024-06-08,2024-07-07,6214.12
2047,622,2024-04-03,2024-09-02,698.71
2048,4693,2024-05-14,2024-07-10,4995.88
2049,70,2024-04-21,2024-05-22,8783.91
2050,1124,2024-07-07,2024-07-07,2267.63
2051,2260,2023-10-20,2024-08-06,8071.55
2052,2917,2023-12-04,2024-02-02,3339.08
2053,1142,2024-03-04,2024-07-20,5432.14
2054,3635,2023-12-25,2024-02-18,2397.42
2055,437,2024-04-10,2024-04-30,9107.85
2056,322,2023-10-28,2024-07-01,3053.46
2057,3642,2024-07-24,2024-09-07,3690.17
2058,814,2023-10-30,2024-07-03,6866.52
2059,1115,2023-10-31,2023-11-08,3248.44
2060,1315,2024-04-18,2024-06-12,3013.43
2061,4026,2024-09-20,2024-10-06,3846.5
2062,865,2024-02-28,2024-07-25,8185.1
2063,1518,2024-09-21,2024-09-27,5257.92
2064,4003,2024-02-07,2024-02-13,8080.47
2065,219,2024-09-05,2024-09-26,6436.03
2066,2804,2024-01-21,2024-01-24,7625.34
2067,4211,2024-05-13,2024-07-13,6772.06
2068,2302,2023-11-28,2024-07-24,7861.03
2069,1272,2024-05-04,2024-08-17,270.07
2070,4397,2024-06-13,2024-07-24,3123.35
2071,4039,2024-07-29,2024-09-30,3556.95
2072,3193,2024-04-22,2024-09-24,1042.0
2073,4473,2023-11-14,2024-06-23,3616.96
2074,170,2024-05-13,2024-06-18,8957.42
2075,573,2024-03-23,2024-08-02,2235.18
2076,2098,2024-09-09,2024-10-03,3241.49
2077,3777,2023-11-19,2024-04-11,672.47
2078,3714,2024-02-28,2024-04-02,9116.99
2079,717,2024-03-02,2024-04-27,3845.57
2080,3265,2024-04-27,2024-09-08,9035.87
2081,848,2024-04-02,2024-07-22,6171.58
2082,4074,2023-11-29,2024-09-18,6842.49
2083,4669,2023-10-31,2024-07-14,7890.24
2084,2880,2024-08-03,2024-09-07,4244.39
2085,308,2024-07-15,2024-09-05,7480.98
2086,1687,2024-01-27,2024-04-04,2384.31
2087,152,2024-01-20,2024-08-21,4579.31
2088,4800,2024-03-17,2024-05-21,9340.95
2089,1869,2024-04-29,2024-07-12,618.07
2090,2471,2023-10-07,2023-12-20,196.18
2091,1359,2024-09-02,2024-09-17,7503.65
2092,1221,2024-04-15,2024-09-09,1515.46
2093,3943,2024-09-17,2024-10-06,9423.13
2094,646,2023-09-29,2024-08-04,234.05
2095,160,2024-03-23,2024-04-20,406.1
2096,3774,2024-04-27,2024-05-26,2454.37
2097,2812,2024-02-14,2024-08-25,363.25
2098,2885,2023-11-18,2024-05-13,8496.68
2099,1426,2024-01-20,2024-04-25,3809.74
2100,4730,2024-01-23,2024-08-08,1256.85
2101,4007,2023-10-04,2024-07-26,3723.28
2102,3756,2024-07-08,2024-09-19,5116.57
2103,2548,2024-09-12,2024-09-15,5390.53
2104,4147,2024-03-20,2024-08-23,4219.25
2105,2519,2024-08-11,2024-09-22,6478.18
2106,339,2024-07-12,2024-07-20,2145.06
2107,2746,2024-07-01,2024-09-08,5607.68
2108,2897,2024-04-28,2024-06-29,7031.37
2109,2256,2024-01-10,2024-02-27,7792.35
2110,4599,2023-10-29,2024-08-30,1022.24
2111,1799,2024-02-06,2024-02-14,7962.49
2112,386,2024-04-10,2024-08-01,6277.25
2113,276,2023-10-21,2023-12-04,749.31
2114,2184,2024-04-08,2024-09-04,8437.77
2115,2931,2024-07-22,2024-08-25,667.99
2116,803,2023-12-28,2024-03-23,4882.43
2117,2649,2023-11-29,2024-08-11,2250.77
2118,873,2023-12-29,2024-03-29,4851.6
2119,2511,2024-02-20,2024-07-04,4665.4
2120,762,2024-08-16,2024-09-23,6256.95
2121,1521,2024-03-10,2024-06-07,4513.07
2122,3313,2024-01-26,2024-09-21,2564.88
2123,3869,2024-09-25,2024-09-25,4633.46
2124,750,2024-01-02,2024-01-28,6920.04
2125,2061,2024-07-19,2024-07-25,5630.75
2126,414,2023-11-25,2024-07-15,9361.55
2127,1850,2024-02-17,2024-08-04,2218.62
2128,4518,2024-05-21,2024-06-19,5757.16
2129,195,2024-01-16,2024-04-21,9121.49
2130,2726,2023-12-13,2024-04-13,714.55
2131,4620,2024-02-22,2024-08-07,179.15
2132,2746,2024-01-16,2024-02-01,9094.38
2133,2446,2024-03-05,2024-06-08,785.74
2134,1615,2024-07-07,2024-07-27,2300.66
2135,4675,2024-04-24,2024-04-28,7406.27
2136,4315,2024-08-01,2024-10-03,9896.28
2137,3336,2024-05-29,2024-07-03,4380.3
2138,147,2024-04-18,2024-04-22,1056.35
2139,359,2024-08-27,2024-09-04,8899.36
2140,945,2023-10-26,2024-02-18,2230.7
2141,2844,2024-08-16,2024-09-18,2682.86
2142,3034,2024-05-26,2024-05-31,6839.74
2143,4145,2023-12-01,2024-04-07,2653.24
2144,1994,2024-04-15,2024-08-24,3578.42
2145,605,2024-06-03,2024-07-04,5093.68
2146,3390,2024-03-23,2024-04-03,3162.8
2147,1716,2023-10-18,2023-11-04,705.28
2148,1459,2024-03-22,2024-05-23,7359.89
2149,1361,2024-02-09,2024-09-25,2909.26
2150,2478,2024-07-25,2024-08-03,9373.36
2151,98,2024-03-17,2024-09-27,1869.45
2152,3102,2024-01-21,2024-04-19,7101.64
2153,4063,2024-03-28,2024-06-23,3646.57
2154,4255,2024-03-07,2024-07-02,9266.97
2155,1792,2023-11-28,2024-06-16,5327.86
2156,4715,2024-05-03,2024-06-16,3178.47
2157,3132,2023-11-12,2024-08-05,2202.01
2158,1946,2024-07-14,2024-08-27,9776.75
2159,2604,2023-10-13,2024-04-01,5619.81
2160,3881,2024-04-18,2024-09-07,1246.45
2161,22,2024-09-05,2024-10-02,8601.59
2162,4699,2023-12-31,2024-04-01,6406.68
2163,4620,2023-11-27,2024-03-12,789.43
2164,2709,2023-12-07,2024-01-25,7370.61
2165,2427,2024-03-15,2024-07-31,8209.38
2166,555,2024-01-31,2024-02-03,9864.7
2167,1250,2024-08-29,2024-09-10,1557.45
2168,4602,2023-12-31,2024-06-07,5798.78
2169,4369,2024-07-14,2024-10-05,226.21
2170,1894,2024-08-13,2024-08-16,2085.61
2171,4883,2024-02-03,2024-02-21,6270.72
2172,2362,2024-05-31,2024-08-07,2398.9
2173,1785,2024-03-25,2024-08-23,9188.13
2174,3687,2024-01-04,2024-08-31,104.77
2175,1047,2023-10-31,2024-09-01,1697.95
2176,3747,2024-07-07,2024-09-16,3010.78
2177,3611,2023-10-05,2024-01-10,6537.49
2178,2250,2023-11-05,2024-06-08,4036.53
2179,4985,2024-04-01,2024-06-12,8142.92
2180,3025,2024-08-26,2024-09-08,1963.71
2181,1937,2023-11-13,2024-02-29,7305.57
2182,2286,2024-08-17,2024-08-20,8227.58
2183,4176,2024-09-26,2024-09-30,1877.92
2184,2399,2023-10-12,2024-04-14,2865.79
2185,4751,2024-02-07,2024-06-14,7776.91
2186,4522,2023-11-02,2024-03-22,6107.39
2187,2486,2024-04-11,2024-08-11,4071.03
2188,348,2023-12-14,2024-09-21,465.8
2189,2798,2024-04-10,2024-09-04,9714.16
2190,3212,2023-11-05,2024-01-13,4000.77
2191,1475,2024-08-11,2024-09-27,8192.87
2192,364,2024-09-01,2024-09-22,909.62
2193,1830,2024-09-23,2024-10-03,7917.36
2194,2942,2024-09-22,2024-09-22,2048.0
2195,4435,2024-09-05,2024-09-21,5329.88
2196,3339,2024-03-14,2024-04-10,8527.59
2197,3952,2024-06-10,2024-06-20,9770.43
2198,14,2024-04-06,2024-09-20,2004.18
2199,1158,2024-01-04,2024-05-22,8799.62
2200,416,2024-01-12,2024-06-25,7985.97
2201,817,2023-12-09,2023-12-28,3807.63
2202,3687,2024-07-02,2024-10-03,185.53
2203,1763,2023-10-25,2024-03-13,7293.38
2204,3417,2023-10-11,2023-10-30,6362.17
2205,2023,2024-07-09,2024-10-01,686.56
2206,840,2024-05-02,2024-06-07,4015.24
2207,4071,2024-02-09,2024-07-31,7232.03
2208,1261,2024-07-06,2024-07-30,5126.83
2209,3075,2023-10-28,2024-06-23,1748.76
2210,2775,2024-05-30,2024-08-05,4099.5
2211,4377,2024-06-03,2024-07-17,3156.99
2212,3080,2024-02-25,2024-10-03,7311.85
2213,2279,2024-01-09,2024-09-18,3928.25
2214,4087,2024-03-29,2024-07-15,7612.64
2215,4698,2024-09-15,2024-09-20,2456.31
2216,149,2023-11-26,2024-07-24,4426.73
2217,1553,2024-02-27,2024-03-02,3424.83
2218,3817,2023-12-09,2024-09-27,7908.9
2219,972,2024-02-07,2024-08-12,6700.45
2220,3496,2023-11-13,2024-07-06,4420.25
2221,2844,2024-04-18,2024-06-22,4140.71
2222,2733,2024-09-14,2024-09-28,9033.92
2223,3513,2024-01-04,2024-03-20,182.59
2224,3484,2024-02-13,2024-09-29,6319.24
2225,871,2023-11-23,2024-05-07,2401.77
2226,4558,2023-12-10,2024-01-25,1614.72
2227,4101,2024-07-13,2024-09-11,2679.92
2228,4696,2023-10-29,2024-08-31,3035.49
2229,6,2023-12-20,2024-05-22,1892.44
2230,3103,2024-09-20,2024-09-22,6123.32
2231,1366,2024-06-08,2024-09-12,7115.56
2232,4942,2023-11-22,2024-04-30,2188.41
2233,1833,2023-11-25,2024-01-31,6770.39
2234,2327,2023-10-09,2024-02-05,3482.75
2235,2682,2024-08-29,2024-09-25,6812.52
2236,4699,2023-11-03,2023-12-30,6430.23
2237,875,2024-05-06,2024-09-04,4646.52
2238,1931,2024-05-21,2024-09-20,6122.59
2239,2667,2024-07-07,2024-08-03,9455.72
2240,339,2023-11-29,2024-04-28,7719.32
2241,4283,2024-04-10,2024-05-08,3340.24
2242,4995,2024-02-20,2024-08-11,4281.78
2243,4277,2024-07-12,2024-07-20,7768.75
2244,2986,2024-08-13,2024-08-16,6966.08
2245,2974,2024-06-14,2024-08-29,7796.85
2246,723,2023-10-18,2023-10-22,8360.78
2247,4211,2024-02-03,2024-10-02,3218.36
2248,4508,2023-10-13,2024-03-20,2348.82
2249,1071,2023-11-16,2024-02-02,572.75
2250,2372,2024-04-01,2024-09-28,7256.2
2251,3895,2024-02-26,2024-10-03,5534.88
2252,1055,2023-12-05,2024-04-11,1330.0
2253,360,2024-03-27,2024-07-18,4817.88
2254,4825,2024-06-25,2024-09-16,520.18
2255,3106,2024-08-10,2024-08-13,8235.51
2256,1556,2023-12-24,2024-07-06,8971.41
2257,969,2023-11-25,2024-09-18,1040.86
2258,2123,2023-09-27,2024-06-25,9490.4
2259,374,2024-05-16,2024-07-31,3474.19
2260,3839,2024-09-12,2024-09-21,6378.52
2261,4278,2024-02-13,2024-10-06,8603.9
2262,2803,2024-03-19,2024-08-25,6692.54
2263,4642,2023-09-27,2024-05-12,3274.52
2264,4356,2023-11-10,2023-11-11,3712.02
2265,119,2024-06-07,2024-08-13,4313.75
2266,3479,2024-03-19,2024-03-22,7153.84
2267,308,2024-02-15,2024-08-14,8021.75
2268,4777,2024-05-09,2024-09-11,5881.28
2269,41,2023-11-28,2024-01-18,8135.2
2270,1132,2023-10-24,2023-11-30,7184.34
2271,3073,2024-05-14,2024-09-26,9414.32
2272,4579,2024-09-18,2024-09-22,1927.22
2273,2379,2024-02-19,2024-03-16,5470.71
2274,948,2024-06-02,2024-08-19,8574.6
2275,3826,2024-09-01,2024-09-12,4328.56
2276,533,2024-06-13,2024-06-23,3467.95
2277,647,2023-10-07,2024-08-18,3787.92
2278,3334,2024-03-19,2024-09-25,6774.36
2279,276,2024-05-29,2024-06-29,2094.11
2280,2201,2023-10-29,2023-12-27,8857.26
2281,4911,2024-08-10,2024-08-30,5587.82
2282,2032,2024-07-14,2024-07-27,7005.94
2283,3789,2023-11-23,2024-05-10,6653.61
2284,2672,2023-11-28,2024-01-07,8398.4
2285,4029,2024-07-12,2024-09-14,481.8
2286,2431,2024-05-29,2024-07-03,118.68
2287,1615,2024-04-22,2024-09-04,9046.2
2288,3946,2024-01-05,2024-04-30,9243.32
2289,3908,2024-04-13,2024-08-12,9750.75
2290,4829,2024-06-02,2024-08-03,4608.94
2291,61,2024-04-19,2024-04-23,9227.89
2292,1239,2023-11-02,2024-01-07,5709.54
2293,4504,2024-05-22,2024-06-18,5562.97
2294,3223,2024-08-09,2024-10-01,7930.01
2295,3965,2024-02-16,2024-05-17,4170.39
2296,2497,2024-01-22,2024-07-08,1207.19
2297,494,2024-04-12,2024-06-18,7929.47
2298,2966,2023-11-25,2024-08-03,5275.07
2299,2126,2024-05-12,2024-07-11,3585.67
2300,1834,2024-08-30,2024-08-30,2844.87
